Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
HS,2022,202203,Mar-22,0,0,1,Imports,348,Hungary,,76,Brazil,,TOTAL,All Commodities,,,,0.0,7442066,0
HS,2022,202203,Mar-22,0,0,2,Exports,348,Hungary,,76,Brazil,,TOTAL,All Commodities,,,,0.0,23741114,0
HS,2022,202203,Mar-22,0,0,1,Imports,352,Iceland,,76,Brazil,,TOTAL,All Commodities,,,,0.0,35437059,0
HS,2022,202203,Mar-22,0,0,2,Exports,352,Iceland,,76,Brazil,,TOTAL,All Commodities,,,,0.0,830224,0
HS,2022,202203,Mar-22,0,0,1,Imports,360,Indonesia,,76,Brazil,,TOTAL,All Commodities,,,,0.0,388741492,0
HS,2022,202203,Mar-22,0,0,2,Exports,360,Indonesia,,76,Brazil,,TOTAL,All Commodities,,,,0.0,132826601,0
HS,2022,202203,Mar-22,0,0,1,Imports,376,Israel,,76,Brazil,,TOTAL,All Commodities,,,,0.0,86939000,0
HS,2022,202203,Mar-22,0,0,2,Exports,376,Israel,,76,Brazil,,TOTAL,All Commodities,,,,0.0,196310000,0
HS,2022,202203,Mar-22,0,0,1,Imports,381,Italy,,76,Brazil,,TOTAL,All Commodities,,,,0.0,472740618,0
HS,2022,202203,Mar-22,0,0,2,Exports,381,Italy,,76,Brazil,,TOTAL,All Commodities,,,,0.0,468017305,0
HS,2022,202203,Mar-22,0,0,3,Re-exports,381,Italy,,76,Brazil,,TOTAL,All Commodities,,,,0.0,1891139,0
HS,2022,202203,Mar-22,0,0,1,Imports,392,Japan,,76,Brazil,,TOTAL,All Commodities,,,,0.0,954907850,0
HS,2022,202203,Mar-22,0,0,2,Exports,392,Japan,,76,Brazil,,TOTAL,All Commodities,,,,0.0,421716203,0
HS,2022,202203,Mar-22,0,0,1,Imports,417,Kyrgyzstan,,76,Brazil,,TOTAL,All Commodities,,,,0.0,20739,0
HS,2022,202203,Mar-22,0,0,1,Imports,428,Latvia,,76,Brazil,,TOTAL,All Commodities,,,,0.0,671735,0
HS,2022,202203,Mar-22,0,0,2,Exports,428,Latvia,,76,Brazil,,TOTAL,All Commodities,,,,0.0,1502077,0
HS,2022,202203,Mar-22,0,0,1,Imports,440,Lithuania,,76,Brazil,,TOTAL,All Commodities,,,,0.0,2897141,0
HS,2022,202203,Mar-22,0,0,2,Exports,440,Lithuania,,76,Brazil,,TOTAL,All Commodities,,,,0.0,3430310,0
HS,2022,202203,Mar-22,0,0,1,Imports,442,Luxembourg,,76,Brazil,,TOTAL,All Commodities,,,,0.0,1367558,0
HS,2022,202203,Mar-22,0,0,2,Exports,442,Luxembourg,,76,Brazil,,TOTAL,All Commodities,,,,0.0,4402537,0
HS,2022,202203,Mar-22,0,0,1,Imports,446,"China, Macao SAR",,76,Brazil,,TOTAL,All Commodities,,,,0.0,5865836,0
HS,2022,202203,Mar-22,0,0,2,Exports,446,"China, Macao SAR",,76,Brazil,,TOTAL,All Commodities,,,,0.0,4817,0
HS,2022,202203,Mar-22,0,0,1,Imports,480,Mauritius,,76,Brazil,,TOTAL,All Commodities,,,,0.0,20136264,0
HS,2022,202203,Mar-22,0,0,2,Exports,480,Mauritius,,76,Brazil,,TOTAL,All Commodities,,,,0.0,3238,0
HS,2022,202203,Mar-22,0,0,1,Imports,484,Mexico,,76,Brazil,,TOTAL,All Commodities,,,,0.0,948554664,0
HS,2022,202203,Mar-22,0,0,2,Exports,484,Mexico,,76,Brazil,,TOTAL,All Commodities,,,,0.0,358849860,0
HS,2022,202203,Mar-22,0,0,1,Imports,498,Rep. of Moldova,,76,Brazil,,TOTAL,All Commodities,,,,0.0,1135705,0
HS,2022,202203,Mar-22,0,0,2,Exports,498,Rep. of Moldova,,76,Brazil,,TOTAL,All Commodities,,,,0.0,90468,0
HS,2022,202203,Mar-22,0,0,1,Imports,516,Namibia,,76,Brazil,,TOTAL,All Commodities,,,,0.0,15800628,0
HS,2022,202203,Mar-22,0,0,2,Exports,516,Namibia,,76,Brazil,,TOTAL,All Commodities,,,,0.0,195070,0
HS,2022,202203,Mar-22,0,0,1,Imports,528,Netherlands,,76,Brazil,,TOTAL,All Commodities,,,,0.0,714273410,0
HS,2022,202203,Mar-22,0,0,2,Exports,528,Netherlands,,76,Brazil,,TOTAL,All Commodities,,,,0.0,247891847,0
HS,2022,202203,Mar-22,0,0,1,Imports,554,New Zealand,,76,Brazil,,TOTAL,All Commodities,,,,0.0,26888769,0
HS,2022,202203,Mar-22,0,0,2,Exports,554,New Zealand,,76,Brazil,,TOTAL,All Commodities,,,,0.0,3995766,0
HS,2022,202203,Mar-22,0,0,3,Re-exports,554,New Zealand,,76,Brazil,,TOTAL,All Commodities,,,,0.0,107389,0
HS,2022,202203,Mar-22,0,0,1,Imports,566,Nigeria,,76,Brazil,,TOTAL,All Commodities,,,,0.0,116497174,0
HS,2022,202203,Mar-22,0,0,2,Exports,566,Nigeria,,76,Brazil,,TOTAL,All Commodities,,,,0.0,212363511,0
HS,2022,202203,Mar-22,0,0,1,Imports,579,Norway,,76,Brazil,,TOTAL,All Commodities,,,,0.0,191183779,0
HS,2022,202203,Mar-22,0,0,2,Exports,579,Norway,,76,Brazil,,TOTAL,All Commodities,,,,0.0,63953993,0
HS,2022,202203,Mar-22,0,0,1,Imports,586,Pakistan,,76,Brazil,,TOTAL,All Commodities,,,,0.0,107309780,0
HS,2022,202203,Mar-22,0,0,2,Exports,586,Pakistan,,76,Brazil,,TOTAL,All Commodities,,,,0.0,7282529,0
HS,2022,202203,Mar-22,0,0,3,Re-exports,586,Pakistan,,76,Brazil,,TOTAL,All Commodities,,,,0.0,59422,0
HS,2022,202203,Mar-22,0,0,1,Imports,591,Panama,,76,Brazil,,TOTAL,All Commodities,,,,0.0,17548453,0
HS,2022,202203,Mar-22,0,0,2,Exports,591,Panama,,76,Brazil,,TOTAL,All Commodities,,,,0.0,435419,0
