Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
HS,2022,202203,Mar-22,0,0,4,Re-imports,442,Luxembourg,,381,Italy,,TOTAL,All Commodities,,,,0.0,95690,0
HS,2022,202203,Mar-22,0,0,1,Imports,446,"China, Macao SAR",,381,Italy,,TOTAL,All Commodities,,,,0.0,209308986,0
HS,2022,202203,Mar-22,0,0,2,Exports,446,"China, Macao SAR",,381,Italy,,TOTAL,All Commodities,,,,0.0,43615,0
HS,2022,202203,Mar-22,0,0,3,Re-exports,446,"China, Macao SAR",,381,Italy,,TOTAL,All Commodities,,,,0.0,43615,0
HS,2022,202203,Mar-22,0,0,1,Imports,480,Mauritius,,381,Italy,,TOTAL,All Commodities,,,,0.0,11940579,0
HS,2022,202203,Mar-22,0,0,2,Exports,480,Mauritius,,381,Italy,,TOTAL,All Commodities,,,,0.0,6054699,0
HS,2022,202203,Mar-22,0,0,3,Re-exports,480,Mauritius,,381,Italy,,TOTAL,All Commodities,,,,0.0,5154,0
HS,2022,202203,Mar-22,0,0,1,Imports,484,Mexico,,381,Italy,,TOTAL,All Commodities,,,,0.0,628125034,0
HS,2022,202203,Mar-22,0,0,2,Exports,484,Mexico,,381,Italy,,TOTAL,All Commodities,,,,0.0,69709602,0
HS,2022,202203,Mar-22,0,0,1,Imports,498,Rep. of Moldova,,381,Italy,,TOTAL,All Commodities,,,,0.0,46027555,0
HS,2022,202203,Mar-22,0,0,2,Exports,498,Rep. of Moldova,,381,Italy,,TOTAL,All Commodities,,,,0.0,54132028,0
HS,2022,202203,Mar-22,0,0,3,Re-exports,498,Rep. of Moldova,,381,Italy,,TOTAL,All Commodities,,,,0.0,10693731,0
HS,2022,202203,Mar-22,0,0,1,Imports,516,Namibia,,381,Italy,,TOTAL,All Commodities,,,,0.0,10176586,0
HS,2022,202203,Mar-22,0,0,2,Exports,516,Namibia,,381,Italy,,TOTAL,All Commodities,,,,0.0,4577768,0
HS,2022,202203,Mar-22,0,0,1,Imports,528,Netherlands,,381,Italy,,TOTAL,All Commodities,,,,0.0,1555104041,0
HS,2022,202203,Mar-22,0,0,2,Exports,528,Netherlands,,381,Italy,,TOTAL,All Commodities,,,,0.0,2990504805,0
HS,2022,202203,Mar-22,0,0,1,Imports,554,New Zealand,,381,Italy,,TOTAL,All Commodities,,,,0.0,135014486,0
HS,2022,202203,Mar-22,0,0,2,Exports,554,New Zealand,,381,Italy,,TOTAL,All Commodities,,,,0.0,20191182,0
HS,2022,202203,Mar-22,0,0,3,Re-exports,554,New Zealand,,381,Italy,,TOTAL,All Commodities,,,,0.0,4845406,0
HS,2022,202203,Mar-22,0,0,1,Imports,566,Nigeria,,381,Italy,,TOTAL,All Commodities,,,,0.0,57431255,0
HS,2022,202203,Mar-22,0,0,2,Exports,566,Nigeria,,381,Italy,,TOTAL,All Commodities,,,,0.0,403382118,0
HS,2022,202203,Mar-22,0,0,1,Imports,579,Norway,,381,Italy,,TOTAL,All Commodities,,,,0.0,292996623,0
HS,2022,202203,Mar-22,0,0,2,Exports,579,Norway,,381,Italy,,TOTAL,All Commodities,,,,0.0,236508245,0
HS,2022,202203,Mar-22,0,0,1,Imports,586,Pakistan,,381,Italy,,TOTAL,All Commodities,,,,0.0,48137249,0
HS,2022,202203,Mar-22,0,0,2,Exports,586,Pakistan,,381,Italy,,TOTAL,All Commodities,,,,0.0,99416753,0
HS,2022,202203,Mar-22,0,0,3,Re-exports,586,Pakistan,,381,Italy,,TOTAL,All Commodities,,,,0.0,657290,0
HS,2022,202203,Mar-22,0,0,4,Re-imports,586,Pakistan,,381,Italy,,TOTAL,All Commodities,,,,0.0,24876,0
HS,2022,202203,Mar-22,0,0,1,Imports,591,Panama,,381,Italy,,TOTAL,All Commodities,,,,0.0,11529555,0
HS,2022,202203,Mar-22,0,0,2,Exports,591,Panama,,381,Italy,,TOTAL,All Commodities,,,,0.0,1522778,0
HS,2022,202203,Mar-22,0,0,1,Imports,600,Paraguay,,381,Italy,,TOTAL,All Commodities,,,,0.0,10806869,0
HS,2022,202203,Mar-22,0,0,2,Exports,600,Paraguay,,381,Italy,,TOTAL,All Commodities,,,,0.0,4478463,0
HS,2022,202203,Mar-22,0,0,1,Imports,608,Philippines,,381,Italy,,TOTAL,All Commodities,,,,0.0,115317502,0
HS,2022,202203,Mar-22,0,0,2,Exports,608,Philippines,,381,Italy,,TOTAL,All Commodities,,,,0.0,30524647,0
HS,2022,202203,Mar-22,0,0,1,Imports,616,Poland,,381,Italy,,TOTAL,All Commodities,,,,0.0,1811388320,0
HS,2022,202203,Mar-22,0,0,2,Exports,616,Poland,,381,Italy,,TOTAL,All Commodities,,,,0.0,1555609996,0
HS,2022,202203,Mar-22,0,0,1,Imports,620,Portugal,,381,Italy,,TOTAL,All Commodities,,,,0.0,484918405,0
HS,2022,202203,Mar-22,0,0,2,Exports,620,Portugal,,381,Italy,,TOTAL,All Commodities,,,,0.0,355421778,0
HS,2022,202203,Mar-22,0,0,1,Imports,642,Romania,,381,Italy,,TOTAL,All Commodities,,,,0.0,1096918099,0
HS,2022,202203,Mar-22,0,0,2,Exports,642,Romania,,381,Italy,,TOTAL,All Commodities,,,,0.0,967245087,0
HS,2022,202203,Mar-22,0,0,1,Imports,646,Rwanda,,381,Italy,,TOTAL,All Commodities,,,,0.0,1968178,0
HS,2022,202203,Mar-22,0,0,2,Exports,646,Rwanda,,381,Italy,,TOTAL,All Commodities,,,,0.0,2867052,0
HS,2022,202203,Mar-22,0,0,1,Imports,686,Senegal,,381,Italy,,TOTAL,All Commodities,,,,0.0,15970060,0
HS,2022,202203,Mar-22,0,0,2,Exports,686,Senegal,,381,Italy,,TOTAL,All Commodities,,,,0.0,9386627,0
HS,2022,202203,Mar-22,0,0,1,Imports,688,Serbia,,381,Italy,,TOTAL,All Commodities,,,,0.0,279407433,0
HS,2022,202203,Mar-22,0,0,2,Exports,688,Serbia,,381,Italy,,TOTAL,All Commodities,,,,0.0,199984642,0
HS,2022,202203,Mar-22,0,0,1,Imports,699,India,,381,Italy,,TOTAL,All Commodities,,,,0.0,514357139,0
HS,2022,202203,Mar-22,0,0,2,Exports,699,India,,381,Italy,,TOTAL,All Commodities,,,,0.0,857261143,0
HS,2022,202203,Mar-22,0,0,1,Imports,703,Slovakia,,381,Italy,,TOTAL,All Commodities,,,,0.0,354749240,0
HS,2022,202203,Mar-22,0,0,2,Exports,703,Slovakia,,381,Italy,,TOTAL,All Commodities,,,,0.0,504984520,0
HS,2022,202203,Mar-22,0,0,1,Imports,705,Slovenia,,381,Italy,,TOTAL,All Commodities,,,,,632175319,0
HS,2022,202203,Mar-22,0,0,2,Exports,705,Slovenia,,381,Italy,,TOTAL,All Commodities,,,,,557909815,0
HS,2022,202203,Mar-22,0,0,1,Imports,724,Spain,,381,Italy,,TOTAL,All Commodities,,,,0.0,2733896814,0
HS,2022,202203,Mar-22,0,0,2,Exports,724,Spain,,381,Italy,,TOTAL,All Commodities,,,,0.0,2883055829,0
HS,2022,202203,Mar-22,0,0,4,Re-imports,724,Spain,,381,Italy,,TOTAL,All Commodities,,,,0.0,2421,0
HS,2022,202203,Mar-22,0,0,1,Imports,752,Sweden,,381,Italy,,TOTAL,All Commodities,,,,,620394408,0
HS,2022,202203,Mar-22,0,0,2,Exports,752,Sweden,,381,Italy,,TOTAL,All Commodities,,,,0.0,612408777,0
HS,2022,202203,Mar-22,0,0,1,Imports,757,Switzerland,,381,Italy,,TOTAL,All Commodities,,,,,2588859325,0
HS,2022,202203,Mar-22,0,0,2,Exports,757,Switzerland,,381,Italy,,TOTAL,All Commodities,,,,,2111501572,0
HS,2022,202203,Mar-22,0,0,1,Imports,768,Togo,,381,Italy,,TOTAL,All Commodities,,,,0.0,3990469,0
HS,2022,202203,Mar-22,0,0,2,Exports,768,Togo,,381,Italy,,TOTAL,All Commodities,,,,0.0,41660,0
