Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
HS,2022,202203,Mar-22,0,0,1,Imports,72,Botswana,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,343169,0
HS,2022,202203,Mar-22,0,0,2,Exports,72,Botswana,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,24168,0
HS,2022,202203,Mar-22,0,0,1,Imports,76,Brazil,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,205383862,0
HS,2022,202203,Mar-22,0,0,2,Exports,76,Brazil,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,1097611431,0
HS,2022,202203,Mar-22,0,0,1,Imports,84,Belize,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,1068257,0
HS,2022,202203,Mar-22,0,0,2,Exports,84,Belize,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,91623,0
HS,2022,202203,Mar-22,0,0,1,Imports,112,Belarus,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,10125500,0
HS,2022,202203,Mar-22,0,0,2,Exports,112,Belarus,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,22931100,0
HS,2022,202203,Mar-22,0,0,1,Imports,124,Canada,,528,Netherlands,,TOTAL,All Commodities,,,,,302787194,0
HS,2022,202203,Mar-22,0,0,2,Exports,124,Canada,,528,Netherlands,,TOTAL,All Commodities,,,,,316033407,0
HS,2022,202203,Mar-22,0,0,3,Re-exports,124,Canada,,528,Netherlands,,TOTAL,All Commodities,,,,,25801093,0
HS,2022,202203,Mar-22,0,0,1,Imports,152,Chile,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,52147824,0
HS,2022,202203,Mar-22,0,0,2,Exports,152,Chile,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,165895087,0
HS,2022,202203,Mar-22,0,0,1,Imports,156,China,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,1144236454,0
HS,2022,202203,Mar-22,0,0,2,Exports,156,China,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,9780583797,0
HS,2022,202203,Mar-22,0,0,1,Imports,191,Croatia,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,134171528,0
HS,2022,202203,Mar-22,0,0,2,Exports,191,Croatia,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,34264502,0
HS,2022,202203,Mar-22,0,0,1,Imports,203,Czech Rep.,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,541953613,0
HS,2022,202203,Mar-22,0,0,2,Exports,203,Czech Rep.,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,765000921,0
HS,2022,202203,Mar-22,0,0,1,Imports,208,Denmark,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,1037017477,0
HS,2022,202203,Mar-22,0,0,2,Exports,208,Denmark,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,659764456,0
HS,2022,202203,Mar-22,0,0,1,Imports,222,El Salvador,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,3932667,0
HS,2022,202203,Mar-22,0,0,2,Exports,222,El Salvador,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,2822090,0
HS,2022,202203,Mar-22,0,0,1,Imports,233,Estonia,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,80102121,0
HS,2022,202203,Mar-22,0,0,2,Exports,233,Estonia,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,105625020,0
HS,2022,202203,Mar-22,0,0,1,Imports,242,Fiji,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,992923,0
HS,2022,202203,Mar-22,0,0,2,Exports,242,Fiji,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,493414,0
HS,2022,202203,Mar-22,0,0,1,Imports,246,Finland,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,477304240,0
HS,2022,202203,Mar-22,0,0,2,Exports,246,Finland,,528,Netherlands,,TOTAL,All Commodities,,,,,563504052,0
HS,2022,202203,Mar-22,0,0,1,Imports,268,Georgia,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,14394123,0
HS,2022,202203,Mar-22,0,0,2,Exports,268,Georgia,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,1596023,0
HS,2022,202203,Mar-22,0,0,3,Re-exports,268,Georgia,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,280703,0
HS,2022,202203,Mar-22,0,0,1,Imports,276,Germany,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,10539953577,0
HS,2022,202203,Mar-22,0,0,2,Exports,276,Germany,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,10240878299,0
HS,2022,202203,Mar-22,0,0,1,Imports,300,Greece,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,392056276,0
HS,2022,202203,Mar-22,0,0,2,Exports,300,Greece,,528,Netherlands,,TOTAL,All Commodities,,,,0.0,97947687,0
