date,avg
2024-10-31 04:51:00+10:00,49.0
2024-10-31 04:55:00+10:00,52.0
2024-10-31 04:55:00+10:00,52.0
2024-10-31 05:01:00+10:00,49.0
2024-10-31 05:01:00+10:00,49.0
2024-10-31 05:02:00+10:00,48.0
2024-10-31 05:02:00+10:00,48.0
2024-10-31 05:09:00+10:00,49.0
2024-10-31 05:09:00+10:00,49.0
2024-10-31 05:11:00+10:00,49.0
2024-10-31 05:11:00+10:00,49.0
2024-10-31 05:19:00+10:00,50.0
2024-10-31 05:19:00+10:00,50.0
2024-10-31 05:20:00+10:00,50.0
2024-10-31 05:20:00+10:00,50.0
2024-10-31 05:26:00+10:00,50.0
2024-10-31 05:26:00+10:00,50.0
2024-10-31 05:33:00+10:00,49.0
2024-10-31 05:33:00+10:00,49.0
2024-10-31 05:35:00+10:00,50.109588623046875
2024-10-31 05:35:00+10:00,50.109588623046875
2024-10-31 05:40:00+10:00,50.0
2024-10-31 05:40:00+10:00,50.0
2024-10-31 05:45:00+10:00,50.0
2024-10-31 05:45:00+10:00,50.0
2024-10-31 05:50:00+10:00,58.0
2024-10-31 05:50:00+10:00,58.0
2024-10-31 05:52:00+10:00,44.0
2024-10-31 05:52:00+10:00,44.0
2024-10-31 05:55:00+10:00,51.0
2024-10-31 05:55:00+10:00,51.0
2024-10-31 06:01:00+10:00,54.0
2024-10-31 06:01:00+10:00,54.0
2024-10-31 06:08:00+10:00,64.0
2024-10-31 06:08:00+10:00,64.0
2024-10-31 06:18:00+10:00,67.0
2024-10-31 06:18:00+10:00,67.0
2024-10-31 06:19:00+10:00,59.0
2024-10-31 06:19:00+10:00,59.0
2024-10-31 06:22:00+10:00,66.0
2024-10-31 06:22:00+10:00,66.0
2024-10-31 06:26:00+10:00,59.0
2024-10-31 06:26:00+10:00,59.0
2024-10-31 06:34:00+10:00,65.0
2024-10-31 06:34:00+10:00,65.0
2024-10-31 06:38:00+10:00,74.0
2024-10-31 06:38:00+10:00,74.0
2024-10-31 06:43:00+10:00,65.0
2024-10-31 06:43:00+10:00,65.0
2024-10-31 06:51:00+10:00,68.0
2024-10-31 06:51:00+10:00,68.0
2024-10-31 06:57:00+10:00,62.00000000000001
2024-10-31 06:57:00+10:00,62.00000000000001
2024-10-31 07:02:00+10:00,67.0
2024-10-31 07:02:00+10:00,67.0
2024-10-31 07:06:00+10:00,61.0
2024-10-31 07:06:00+10:00,61.0
2024-10-31 07:14:00+10:00,63.0
2024-10-31 07:14:00+10:00,63.0
2024-10-31 07:15:00+10:00,60.0
2024-10-31 07:15:00+10:00,60.0
2024-10-31 07:24:00+10:00,58.0
2024-10-31 07:24:00+10:00,58.0
2024-10-31 07:27:00+10:00,57.0
2024-10-31 07:27:00+10:00,57.0
2024-10-31 07:31:00+10:00,65.0
2024-10-31 07:31:00+10:00,65.0
2024-10-31 07:38:00+10:00,66.0
2024-10-31 07:38:00+10:00,66.0
2024-10-31 07:46:00+10:00,65.0
2024-10-31 07:46:00+10:00,65.0
2024-10-31 07:52:00+10:00,59.0
2024-10-31 07:52:00+10:00,59.0
2024-10-31 07:57:00+10:00,60.0
2024-10-31 07:57:00+10:00,60.0
2024-10-31 08:04:00+10:00,56.0
2024-10-31 08:04:00+10:00,56.0
2024-10-31 08:06:00+10:00,56.0
2024-10-31 08:06:00+10:00,56.0
2024-10-31 08:12:00+10:00,57.0
2024-10-31 08:12:00+10:00,57.0
2024-10-31 08:13:00+10:00,58.32500457763672
2024-10-31 08:13:00+10:00,58.32500457763672
2024-10-31 08:19:00+10:00,59.0
2024-10-31 08:19:00+10:00,59.0
2024-10-31 08:22:00+10:00,80.0
2024-10-31 08:22:00+10:00,80.0
2024-10-31 08:27:00+10:00,55.0
2024-10-31 08:27:00+10:00,55.0
2024-10-31 08:31:00+10:00,60.0
2024-10-31 08:31:00+10:00,60.0
2024-10-31 08:35:00+10:00,58.0
2024-10-31 08:35:00+10:00,58.0
2024-10-31 08:44:00+10:00,68.0
2024-10-31 08:44:00+10:00,68.0
2024-10-31 08:46:00+10:00,54.0
2024-10-31 08:46:00+10:00,54.0
2024-10-31 08:50:00+10:00,62.00000000000001
2024-10-31 08:50:00+10:00,62.00000000000001
2024-10-31 08:57:00+10:00,58.0
2024-10-31 08:57:00+10:00,58.0
2024-10-31 09:04:00+10:00,56.0
2024-10-31 09:04:00+10:00,56.0
2024-10-31 09:06:00+10:00,56.0
2024-10-31 09:06:00+10:00,56.0
2024-10-31 09:13:00+10:00,60.0
2024-10-31 09:13:00+10:00,60.0
2024-10-31 09:18:00+10:00,60.0
2024-10-31 09:18:00+10:00,60.0
2024-10-31 09:22:00+10:00,57.0
2024-10-31 09:22:00+10:00,57.0
2024-10-31 09:26:00+10:00,75.18181818181817
2024-10-31 09:26:00+10:00,75.18181818181817
2024-10-31 09:28:00+10:00,65.0
2024-10-31 09:28:00+10:00,65.0
2024-10-31 09:34:00+10:00,59.0
2024-10-31 09:34:00+10:00,59.0
2024-10-31 09:36:00+10:00,57.0
2024-10-31 09:36:00+10:00,57.0
2024-10-31 09:45:00+10:00,58.0
2024-10-31 09:45:00+10:00,58.0
2024-10-31 09:47:00+10:00,55.0
2024-10-31 09:47:00+10:00,55.0
2024-10-31 09:51:00+10:00,66.0
2024-10-31 09:51:00+10:00,66.0
2024-10-31 09:56:00+10:00,58.0
2024-10-31 09:56:00+10:00,58.0
2024-10-31 10:00:00+10:00,59.0
2024-10-31 10:00:00+10:00,59.0
2024-10-31 10:05:00+10:00,56.0
2024-10-31 10:05:00+10:00,56.0
2024-10-31 10:10:00+10:00,59.0
2024-10-31 10:10:00+10:00,59.0
2024-10-31 10:19:00+10:00,64.0
2024-10-31 10:19:00+10:00,64.0
2024-10-31 10:21:00+10:00,62.00000000000001
2024-10-31 10:21:00+10:00,62.00000000000001
2024-10-31 10:27:00+10:00,64.0
2024-10-31 10:27:00+10:00,64.0
2024-10-31 10:43:00+10:00,65.0
2024-10-31 10:43:00+10:00,65.0
2024-10-31 10:46:00+10:00,58.0
2024-10-31 10:46:00+10:00,58.0
2024-10-31 10:53:00+10:00,66.0
2024-10-31 10:53:00+10:00,66.0
2024-10-31 10:58:00+10:00,54.0
2024-10-31 10:58:00+10:00,54.0
2024-10-31 11:02:00+10:00,56.0
2024-10-31 11:02:00+10:00,56.0
2024-10-31 11:27:00+10:00,68.0
2024-10-31 11:27:00+10:00,68.0
2024-10-31 11:45:00+10:00,71.0
2024-10-31 11:45:00+10:00,71.0
2024-10-31 12:09:00+10:00,103.00000000000001
2024-10-31 12:09:00+10:00,103.0
2024-10-31 12:11:00+10:00,68.0
2024-10-31 12:11:00+10:00,68.0
2024-10-31 12:28:00+10:00,88.0
2024-10-31 12:28:00+10:00,88.0
2024-10-31 12:38:00+10:00,82.0
2024-10-31 12:38:00+10:00,82.0
2024-10-31 12:40:00+10:00,76.0
2024-10-31 12:40:00+10:00,76.0
2024-10-31 12:45:00+10:00,80.0
2024-10-31 12:45:00+10:00,80.0
2024-10-31 12:50:00+10:00,77.00000000000001
2024-10-31 12:50:00+10:00,77.00000000000001
2024-10-31 12:55:00+10:00,99.0
2024-10-31 12:55:00+10:00,99.0
2024-10-31 13:01:00+10:00,102.0
2024-10-31 13:01:00+10:00,102.0
2024-10-31 13:13:00+10:00,93.0
2024-10-31 13:13:00+10:00,93.0
2024-10-31 13:16:00+10:00,94.0
2024-10-31 13:16:00+10:00,94.0
2024-10-31 13:24:00+10:00,102.0
2024-10-31 13:24:00+10:00,102.0
2024-10-31 13:27:00+10:00,102.0
2024-10-31 13:27:00+10:00,102.0
2024-10-31 13:34:00+10:00,100.0
2024-10-31 13:34:00+10:00,100.0
2024-10-31 13:37:00+10:00,109.0
2024-10-31 13:37:00+10:00,109.0
2024-10-31 13:41:00+10:00,108.0
2024-10-31 13:41:00+10:00,108.0
2024-10-31 13:43:00+10:00,110.78223419189452
2024-10-31 13:43:00+10:00,110.78223419189453
2024-10-31 13:47:00+10:00,108.0
2024-10-31 13:47:00+10:00,108.0
2024-10-31 13:54:00+10:00,102.0
2024-10-31 13:54:00+10:00,102.0
2024-10-31 13:56:00+10:00,100.0
2024-10-31 13:56:00+10:00,100.0
2024-10-31 14:02:00+10:00,100.0
2024-10-31 14:02:00+10:00,100.0
2024-10-31 14:06:00+10:00,113.0
2024-10-31 14:06:00+10:00,113.0
2024-10-31 14:17:00+10:00,108.0
2024-10-31 14:17:00+10:00,108.0
2024-10-31 14:23:00+10:00,105.0
2024-10-31 14:23:00+10:00,105.0
2024-10-31 14:28:00+10:00,103.0
2024-10-31 14:28:00+10:00,103.0
2024-10-31 14:33:00+10:00,100.0
2024-10-31 14:33:00+10:00,100.0
2024-10-31 15:00:00+10:00,92.0
2024-10-31 15:00:00+10:00,92.00000000000001
2024-10-31 15:04:00+10:00,94.0
2024-10-31 15:04:00+10:00,94.0
2024-10-31 15:07:00+10:00,98.0
2024-10-31 15:07:00+10:00,98.0
2024-10-31 15:13:00+10:00,85.0
2024-10-31 15:13:00+10:00,85.0
2024-10-31 15:17:00+10:00,85.0
2024-10-31 15:17:00+10:00,85.0
2024-10-31 15:22:00+10:00,90.0
2024-10-31 15:22:00+10:00,90.0
2024-10-31 15:26:00+10:00,83.0
2024-10-31 15:26:00+10:00,83.0
2024-10-31 15:32:00+10:00,81.0
2024-10-31 15:32:00+10:00,81.0
2024-10-31 15:35:00+10:00,87.58494186401366
2024-10-31 15:35:00+10:00,87.58494186401366
2024-10-31 15:40:00+10:00,91.0
2024-10-31 15:40:00+10:00,91.0
2024-10-31 15:47:00+10:00,84.0
2024-10-31 15:47:00+10:00,84.0
2024-10-31 15:51:00+10:00,87.0
2024-10-31 15:51:00+10:00,87.0
2024-10-31 15:59:00+10:00,79.0
2024-10-31 15:59:00+10:00,79.0
2024-10-31 16:04:00+10:00,85.0
2024-10-31 16:04:00+10:00,85.0
2024-10-31 16:05:00+10:00,84.0
2024-10-31 16:05:00+10:00,84.0
2024-10-31 16:11:00+10:00,82.0
2024-10-31 16:11:00+10:00,82.0
2024-10-31 16:19:00+10:00,86.0
2024-10-31 16:19:00+10:00,86.0
2024-10-31 16:21:00+10:00,83.0
2024-10-31 16:21:00+10:00,83.0
2024-10-31 16:28:00+10:00,64.0
2024-10-31 16:28:00+10:00,64.0
2024-10-31 16:30:00+10:00,69.0
2024-10-31 16:30:00+10:00,69.0
2024-10-31 16:36:00+10:00,81.0
2024-10-31 16:36:00+10:00,81.0
2024-10-31 16:44:00+10:00,83.0
2024-10-31 16:44:00+10:00,83.0
2024-10-31 16:49:00+10:00,78.0
2024-10-31 16:49:00+10:00,78.0
2024-10-31 16:53:00+10:00,76.0
2024-10-31 16:53:00+10:00,76.0
2024-10-31 16:59:00+10:00,75.0
2024-10-31 16:59:00+10:00,75.0
2024-10-31 17:01:00+10:00,74.0
2024-10-31 17:01:00+10:00,74.0
2024-10-31 17:05:00+10:00,76.0
2024-10-31 17:05:00+10:00,76.0
2024-10-31 17:12:00+10:00,86.0
2024-10-31 17:12:00+10:00,86.0
2024-10-31 17:20:00+10:00,83.0
2024-10-31 17:20:00+10:00,83.0
2024-10-31 17:24:00+10:00,80.0
2024-10-31 17:24:00+10:00,80.0
2024-10-31 17:30:00+10:00,73.0
2024-10-31 17:30:00+10:00,73.0
2024-10-31 17:34:00+10:00,88.0
2024-10-31 17:34:00+10:00,88.0
2024-10-31 17:36:00+10:00,96.0
2024-10-31 17:36:00+10:00,96.0
2024-10-31 17:43:00+10:00,90.0
2024-10-31 17:43:00+10:00,90.0
2024-10-31 17:53:00+10:00,107.0
2024-10-31 17:53:00+10:00,107.00000000000001
2024-10-31 18:05:00+10:00,98.0
2024-10-31 18:05:00+10:00,98.0
2024-10-31 18:09:00+10:00,105.0
2024-10-31 18:09:00+10:00,105.0
2024-10-31 18:12:00+10:00,104.0
2024-10-31 18:12:00+10:00,104.0
2024-10-31 18:17:00+10:00,104.0
2024-10-31 18:17:00+10:00,104.0
2024-10-31 18:23:00+10:00,106.0
2024-10-31 18:23:00+10:00,106.0
2024-10-31 18:28:00+10:00,114.0
2024-10-31 18:28:00+10:00,114.0
2024-10-31 18:31:00+10:00,110.0
2024-10-31 18:31:00+10:00,110.0
2024-10-31 18:38:00+10:00,95.0
2024-10-31 18:38:00+10:00,95.0
2024-10-31 18:42:00+10:00,105.0
2024-10-31 18:42:00+10:00,105.0
2024-10-31 18:48:00+10:00,104.0
2024-10-31 18:48:00+10:00,104.0
2024-10-31 18:52:00+10:00,104.0
2024-10-31 18:52:00+10:00,104.0
2024-10-31 19:05:00+10:00,93.0
2024-10-31 19:05:00+10:00,93.0
2024-10-31 19:11:00+10:00,106.0
2024-10-31 19:11:00+10:00,106.0
2024-10-31 19:17:00+10:00,108.0
2024-10-31 19:17:00+10:00,108.0
2024-10-31 19:34:00+10:00,84.0
2024-10-31 19:34:00+10:00,84.0
2024-10-31 19:38:00+10:00,80.0
2024-10-31 19:38:00+10:00,80.0
2024-10-31 19:39:00+10:00,80.59856414794922
2024-10-31 19:39:00+10:00,80.59856414794922
2024-10-31 19:40:00+10:00,80.0
2024-10-31 19:40:00+10:00,80.0
2024-10-31 19:44:00+10:00,80.0
2024-10-31 19:44:00+10:00,80.0
2024-10-31 19:48:00+10:00,84.0
2024-10-31 19:48:00+10:00,84.0
2024-10-31 19:52:00+10:00,79.0
2024-10-31 19:52:00+10:00,79.0
2024-10-31 19:59:00+10:00,74.0
2024-10-31 19:59:00+10:00,74.0
2024-10-31 20:01:00+10:00,81.0
2024-10-31 20:01:00+10:00,81.0
2024-10-31 20:08:00+10:00,66.0
2024-10-31 20:08:00+10:00,66.0
2024-10-31 20:12:00+10:00,72.0
2024-10-31 20:12:00+10:00,72.0
2024-10-31 20:14:00+10:00,71.0
2024-10-31 20:14:00+10:00,71.0
2024-10-31 20:16:00+10:00,72.0
2024-10-31 20:16:00+10:00,72.0
2024-10-31 20:23:00+10:00,73.0
2024-10-31 20:23:00+10:00,73.0
2024-10-31 20:26:00+10:00,72.0
2024-10-31 20:26:00+10:00,72.0
2024-10-31 20:34:00+10:00,73.0
2024-10-31 20:34:00+10:00,73.0
2024-10-31 20:37:00+10:00,73.0
2024-10-31 20:37:00+10:00,73.0
2024-10-31 20:42:00+10:00,72.0
2024-10-31 20:42:00+10:00,72.0
2024-10-31 20:46:00+10:00,65.0
2024-10-31 20:46:00+10:00,65.0
2024-10-31 20:50:00+10:00,63.0
2024-10-31 20:50:00+10:00,63.0
2024-10-31 20:56:00+10:00,71.0
2024-10-31 20:56:00+10:00,71.0
2024-10-31 21:01:00+10:00,66.0
2024-10-31 21:01:00+10:00,66.0
2024-10-31 21:06:00+10:00,67.0
2024-10-31 21:06:00+10:00,67.0
2024-10-31 21:11:00+10:00,67.0
2024-10-31 21:11:00+10:00,67.0
2024-10-31 21:17:00+10:00,67.0
2024-10-31 21:17:00+10:00,67.0
2024-10-31 22:02:00+10:00,67.79761505126953
2024-10-31 22:02:00+10:00,67.79761505126953
2024-10-31 22:03:00+10:00,69.0
2024-10-31 22:03:00+10:00,69.0
2024-10-31 22:04:00+10:00,71.0
2024-10-31 22:04:00+10:00,71.0
2024-10-31 22:06:00+10:00,67.0
2024-10-31 22:06:00+10:00,67.0
2024-10-31 22:14:00+10:00,67.0
2024-10-31 22:14:00+10:00,67.0
2024-10-31 22:20:00+10:00,67.0
2024-10-31 22:20:00+10:00,67.0
2024-10-31 22:22:00+10:00,67.0
2024-10-31 22:22:00+10:00,67.0
2024-10-31 22:25:00+10:00,70.0
2024-10-31 22:25:00+10:00,70.0
2024-10-31 22:32:00+10:00,68.0
2024-10-31 22:32:00+10:00,68.0
2024-10-31 22:33:00+10:00,71.0
2024-10-31 22:33:00+10:00,71.0
2024-10-31 22:35:00+10:00,71.0
2024-10-31 22:35:00+10:00,71.0
2024-10-31 22:43:00+10:00,69.0
2024-10-31 22:43:00+10:00,69.0
2024-10-31 22:45:00+10:00,70.0
2024-10-31 22:45:00+10:00,70.0
2024-10-31 22:50:00+10:00,69.0
2024-10-31 22:50:00+10:00,69.0
2024-10-31 22:57:00+10:00,67.0
2024-10-31 22:57:00+10:00,67.0
2024-10-31 23:04:00+10:00,68.0
2024-10-31 23:04:00+10:00,68.0
2024-10-31 23:09:00+10:00,67.0
2024-10-31 23:09:00+10:00,67.0
2024-10-31 23:15:00+10:00,63.0
2024-10-31 23:15:00+10:00,63.0
2024-10-31 23:16:00+10:00,63.0
2024-10-31 23:16:00+10:00,63.0
2024-10-31 23:20:00+10:00,72.0
2024-10-31 23:20:00+10:00,72.0
2024-10-31 23:21:00+10:00,61.0
2024-10-31 23:21:00+10:00,61.0
2024-10-31 23:26:00+10:00,70.0
2024-10-31 23:26:00+10:00,70.0
2024-10-31 23:31:00+10:00,67.0
2024-10-31 23:31:00+10:00,67.0
2024-10-31 23:36:00+10:00,63.0
2024-10-31 23:36:00+10:00,63.0
2024-10-31 23:40:00+10:00,61.49477005004883
2024-10-31 23:40:00+10:00,61.49477005004883
2024-10-31 23:43:00+10:00,62.00000000000001
2024-10-31 23:43:00+10:00,62.00000000000001
2024-10-31 23:46:00+10:00,62.00000000000001
2024-10-31 23:46:00+10:00,62.00000000000001
2024-10-31 23:50:00+10:00,63.0
2024-10-31 23:50:00+10:00,63.0
2024-10-31 23:51:00+10:00,61.0
2024-10-31 23:51:00+10:00,61.0
2024-10-31 23:59:00+10:00,63.0
2024-10-31 23:59:00+10:00,63.0
2024-11-01 00:00:00+10:00,63.0
2024-11-01 00:00:00+10:00,63.0
2024-11-01 00:06:00+10:00,63.0
2024-11-01 00:06:00+10:00,63.0
2024-11-01 00:10:00+10:00,63.0
2024-11-01 00:10:00+10:00,63.0
2024-11-01 00:19:00+10:00,63.0
2024-11-01 00:19:00+10:00,63.0
2024-11-01 00:21:00+10:00,65.0
2024-11-01 00:21:00+10:00,65.0
2024-11-01 00:24:00+10:00,63.0
2024-11-01 00:24:00+10:00,63.0
2024-11-01 00:26:00+10:00,63.0
2024-11-01 00:26:00+10:00,63.0
2024-11-01 00:31:00+10:00,63.0
2024-11-01 00:31:00+10:00,63.0
2024-11-01 00:35:00+10:00,67.0
2024-11-01 00:35:00+10:00,67.0
2024-11-01 00:42:00+10:00,64.0
2024-11-01 00:42:00+10:00,64.0
2024-11-01 00:46:00+10:00,64.0
2024-11-01 00:46:00+10:00,64.0
2024-11-01 00:51:00+10:00,66.0
2024-11-01 00:51:00+10:00,66.0
2024-11-01 00:54:00+10:00,63.0
2024-11-01 00:54:00+10:00,63.0
2024-11-01 00:55:00+10:00,64.0
2024-11-01 00:55:00+10:00,64.0
2024-11-01 01:01:00+10:00,63.0
2024-11-01 01:01:00+10:00,63.0
2024-11-01 01:05:00+10:00,69.0
2024-11-01 01:05:00+10:00,69.0
2024-11-01 01:12:00+10:00,79.0
2024-11-01 01:12:00+10:00,79.0
2024-11-01 01:15:00+10:00,71.0
2024-11-01 01:15:00+10:00,71.0
2024-11-01 01:20:00+10:00,72.0
2024-11-01 01:20:00+10:00,72.0
2024-11-01 01:21:00+10:00,73.0
2024-11-01 01:21:00+10:00,73.0
2024-11-01 01:26:00+10:00,65.0
2024-11-01 01:26:00+10:00,65.0
2024-11-01 01:35:00+10:00,63.0
2024-11-01 01:35:00+10:00,63.0
2024-11-01 01:37:00+10:00,62.00000000000001
2024-11-01 01:37:00+10:00,62.00000000000001
2024-11-01 01:40:00+10:00,67.96148681640625
2024-11-01 01:40:00+10:00,67.96148681640625
2024-11-01 01:44:00+10:00,63.0
2024-11-01 01:44:00+10:00,63.0
2024-11-01 01:45:00+10:00,65.0
2024-11-01 01:45:00+10:00,65.0
2024-11-01 01:55:00+10:00,58.0
2024-11-01 01:55:00+10:00,58.0
2024-11-01 01:56:00+10:00,60.0
2024-11-01 01:56:00+10:00,60.0
2024-11-01 02:01:00+10:00,59.0
2024-11-01 02:01:00+10:00,59.0
2024-11-01 02:07:00+10:00,57.0
2024-11-01 02:07:00+10:00,57.0
2024-11-01 02:10:00+10:00,54.0
2024-11-01 02:10:00+10:00,54.0
2024-11-01 02:16:00+10:00,57.0
2024-11-01 02:16:00+10:00,57.0
2024-11-01 02:21:00+10:00,55.0
2024-11-01 02:21:00+10:00,55.0
2024-11-01 02:28:00+10:00,58.0
2024-11-01 02:28:00+10:00,58.0
2024-11-01 02:30:00+10:00,58.0
2024-11-01 02:30:00+10:00,58.0
2024-11-01 02:36:00+10:00,58.0
2024-11-01 02:36:00+10:00,58.0
2024-11-01 02:41:00+10:00,52.0
2024-11-01 02:41:00+10:00,52.0
2024-11-01 02:45:00+10:00,64.0
2024-11-01 02:45:00+10:00,64.0
2024-11-01 02:46:00+10:00,59.0
2024-11-01 02:46:00+10:00,59.0
2024-11-01 02:53:00+10:00,55.0
2024-11-01 02:53:00+10:00,55.0
2024-11-01 02:55:00+10:00,55.0
2024-11-01 02:55:00+10:00,55.0
2024-11-01 03:00:00+10:00,56.0
2024-11-01 03:00:00+10:00,56.0
2024-11-01 03:10:00+10:00,58.0
2024-11-01 03:10:00+10:00,58.0
2024-11-01 03:11:00+10:00,58.0
2024-11-01 03:11:00+10:00,58.0
2024-11-01 03:17:00+10:00,54.0
2024-11-01 03:17:00+10:00,54.0
2024-11-01 03:20:00+10:00,52.0
2024-11-01 03:20:00+10:00,52.0
2024-11-01 03:27:00+10:00,52.0
2024-11-01 03:27:00+10:00,52.0
2024-11-01 03:30:00+10:00,60.0
2024-11-01 03:30:00+10:00,60.0
2024-11-01 03:35:00+10:00,56.0
2024-11-01 03:35:00+10:00,56.0
2024-11-01 03:41:00+10:00,59.18503379821777
2024-11-01 03:41:00+10:00,59.18503379821777
2024-11-01 03:48:00+10:00,58.0
2024-11-01 03:48:00+10:00,58.0
2024-11-01 03:52:00+10:00,63.0
2024-11-01 03:52:00+10:00,63.0
2024-11-01 03:54:00+10:00,56.0
2024-11-01 03:54:00+10:00,56.0
2024-11-01 04:00:00+10:00,54.0
2024-11-01 04:00:00+10:00,54.0
2024-11-01 04:05:00+10:00,53.0
2024-11-01 04:05:00+10:00,53.0
2024-11-01 04:07:00+10:00,54.0
2024-11-01 04:07:00+10:00,54.0
2024-11-01 04:12:00+10:00,55.0
2024-11-01 04:12:00+10:00,55.0
2024-11-01 04:19:00+10:00,54.0
2024-11-01 04:19:00+10:00,54.0
2024-11-01 04:22:00+10:00,54.0
2024-11-01 04:22:00+10:00,54.0
2024-11-01 04:24:00+10:00,51.0
2024-11-01 04:24:00+10:00,51.0
2024-11-01 04:26:00+10:00,54.0
2024-11-01 04:26:00+10:00,54.0
2024-11-01 04:32:00+10:00,55.0
2024-11-01 04:32:00+10:00,55.0
2024-11-01 04:36:00+10:00,55.0
2024-11-01 04:36:00+10:00,55.0
2024-11-01 04:44:00+10:00,55.0
2024-11-01 04:44:00+10:00,55.0
2024-11-01 04:47:00+10:00,54.0
2024-11-01 04:47:00+10:00,54.0
2024-11-01 04:54:00+10:00,54.0
2024-11-01 04:54:00+10:00,54.0
2024-11-01 04:56:00+10:00,46.00000000000001
2024-11-01 04:56:00+10:00,46.00000000000001
2024-11-01 05:00:00+10:00,52.0
2024-11-01 05:00:00+10:00,52.0
2024-11-01 05:07:00+10:00,55.0
2024-11-01 05:07:00+10:00,55.0
2024-11-01 05:13:00+10:00,54.0
2024-11-01 05:13:00+10:00,54.0
2024-11-01 05:20:00+10:00,54.0
2024-11-01 05:20:00+10:00,54.0
2024-11-01 05:23:00+10:00,55.0
2024-11-01 05:23:00+10:00,55.0
2024-11-01 05:24:00+10:00,58.0
2024-11-01 05:24:00+10:00,58.0
2024-11-01 05:26:00+10:00,53.0
2024-11-01 05:26:00+10:00,53.0
2024-11-01 05:33:00+10:00,52.0
2024-11-01 05:33:00+10:00,52.0
2024-11-01 05:38:00+10:00,59.0
2024-11-01 05:38:00+10:00,59.0
2024-11-01 05:40:00+10:00,57.72718620300293
2024-11-01 05:40:00+10:00,57.72718620300293
2024-11-01 05:49:00+10:00,89.0
2024-11-01 05:49:00+10:00,89.0
2024-11-01 05:55:00+10:00,66.0
2024-11-01 05:55:00+10:00,66.0
2024-11-01 06:00:00+10:00,70.0
2024-11-01 06:00:00+10:00,70.0
2024-11-01 06:01:00+10:00,75.0
2024-11-01 06:01:00+10:00,75.0
2024-11-01 06:17:00+10:00,80.0
2024-11-01 06:17:00+10:00,80.0
2024-11-01 06:18:00+10:00,91.0
2024-11-01 06:18:00+10:00,91.0
2024-11-01 06:30:00+10:00,92.00000000000001
2024-11-01 06:30:00+10:00,92.0
2024-11-01 06:34:00+10:00,75.0
2024-11-01 06:34:00+10:00,75.0
2024-11-01 06:42:00+10:00,75.0
2024-11-01 06:42:00+10:00,75.0
2024-11-01 06:54:00+10:00,70.0
2024-11-01 06:54:00+10:00,70.0
2024-11-01 07:08:00+10:00,78.0
2024-11-01 07:08:00+10:00,78.0
2024-11-01 07:14:00+10:00,76.0
2024-11-01 07:14:00+10:00,76.0
2024-11-01 07:15:00+10:00,75.0
2024-11-01 07:15:00+10:00,75.0
2024-11-01 07:24:00+10:00,86.0
2024-11-01 07:24:00+10:00,86.0
2024-11-01 07:26:00+10:00,73.0
2024-11-01 07:26:00+10:00,73.0
2024-11-01 07:32:00+10:00,78.0
2024-11-01 07:32:00+10:00,78.0
2024-11-01 07:38:00+10:00,122.0
2024-11-01 07:38:00+10:00,122.0
2024-11-01 07:41:00+10:00,83.0
2024-11-01 07:41:00+10:00,83.0
2024-11-01 07:42:00+10:00,86.53489571637027
2024-11-01 07:42:00+10:00,86.53489571637027
2024-11-01 07:43:00+10:00,87.83500000079275
2024-11-01 07:43:00+10:00,87.83500000079275
2024-11-01 07:44:00+10:00,86.04040404707544
2024-11-01 07:44:00+10:00,86.04040404707544
2024-11-01 07:45:00+10:00,85.80357142857143
2024-11-01 07:45:00+10:00,85.80357142857143
2024-11-01 07:48:00+10:00,90.0
2024-11-01 07:48:00+10:00,90.0
2024-11-01 07:49:00+10:00,81.0
2024-11-01 07:49:00+10:00,81.0
2024-11-01 07:51:00+10:00,86.0
2024-11-01 07:51:00+10:00,86.0
2024-11-01 07:52:00+10:00,86.78947368421052
2024-11-01 07:52:00+10:00,86.78947368421052
2024-11-01 07:53:00+10:00,89.27083333333334
2024-11-01 07:53:00+10:00,89.27083333333334
2024-11-01 07:54:00+10:00,87.69801980198021
2024-11-01 07:54:00+10:00,87.69801980198021
2024-11-01 07:55:00+10:00,87.4451219512195
2024-11-01 07:55:00+10:00,87.4451219512195
2024-11-01 07:58:00+10:00,91.0775075987842
2024-11-01 07:58:00+10:00,91.0775075987842
2024-11-01 07:59:00+10:00,88.5
2024-11-01 07:59:00+10:00,88.5
2024-11-01 08:00:00+10:00,88.44642857142857
2024-11-01 08:00:00+10:00,88.44642857142857
2024-11-01 08:01:00+10:00,86.30392156862744
2024-11-01 08:01:00+10:00,86.30392156862744
2024-11-01 08:02:00+10:00,87.87244897959184
2024-11-01 08:02:00+10:00,87.87244897959184
2024-11-01 08:03:00+10:00,87.87912087912089
2024-11-01 08:03:00+10:00,87.87912087912089
2024-11-01 08:04:00+10:00,90.38192771084337
2024-11-01 08:04:00+10:00,90.38192771084336
2024-11-01 08:05:00+10:00,86.19101123595505
2024-11-01 08:05:00+10:00,86.19101123595505
2024-11-01 08:06:00+10:00,101.0
2024-11-01 08:06:00+10:00,101.0
2024-11-01 08:12:00+10:00,101.0
2024-11-01 08:12:00+10:00,101.0
2024-11-01 08:15:00+10:00,113.37068965517241
2024-11-01 08:15:00+10:00,113.3706896551724
2024-11-01 08:16:00+10:00,115.64705882352942
2024-11-01 08:16:00+10:00,115.64705882352942
2024-11-01 08:20:00+10:00,91.0
2024-11-01 08:20:00+10:00,91.0
